name,date,time,temp,feelslike,dew,humidity,precip,precipprob,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,conditions
Hulu Langat,20/12/2015,19:00:00,27.7,31.1,23.7,78.87,0.0,0,,,7.5,224.0,,89.0,9.7,0.2,0.0,0,Partially cloudy
Hulu Langat,20/12/2015,20:00:00,27.4,30.3,23.0,76.92,0.327,100,rain,,6.9,13.0,1011.4,89.0,9.7,0.0,,0,"Rain, Partially cloudy"
Hulu Langat,20/12/2015,21:00:00,26.7,29.2,23.3,81.94,0.0,0,,,5.4,353.0,,89.0,9.7,0.0,,0,Partially cloudy
Hulu Langat,20/12/2015,22:00:00,25.7,25.7,23.0,85.22,0.0,0,,,10.0,333.0,,89.0,9.0,0.0,,0,Partially cloudy
Hulu Langat,20/12/2015,23:00:00,25.5,25.5,22.8,85.12,0.0,0,,,5.4,330.0,1012.9,89.0,9.3,0.0,,0,Partially cloudy
Hulu Langat,21/12/2015,00:00:00,25.7,25.7,23.0,85.22,0.0,0,,,3.6,330.0,,89.0,9.3,0.0,,0,Partially cloudy
Hulu Langat,21/12/2015,01:00:00,25.7,25.7,23.0,85.22,0.0,0,,,3.6,330.0,,89.0,9.3,0.0,,0,Partially cloudy
Hulu Langat,21/12/2015,02:00:00,25.0,25.0,23.0,89.03,0.0,0,,,2.4,357.0,1012.4,89.0,9.3,0.0,,0,Partially cloudy
Hulu Langat,21/12/2015,03:00:00,24.7,24.7,23.0,90.44,0.0,0,,,3.0,17.0,,89.0,7.3,0.0,,0,Partially cloudy
Hulu Langat,21/12/2015,04:00:00,24.0,24.0,23.0,94.15,0.0,0,,,3.6,343.0,,89.0,8.0,0.0,,0,Partially cloudy
Hulu Langat,21/12/2015,05:00:00,24.0,24.0,22.8,92.84,0.0,0,,,2.5,20.0,1010.2,89.0,8.0,0.0,,0,Partially cloudy
Hulu Langat,21/12/2015,06:00:00,24.0,24.0,23.0,94.15,0.0,0,,,2.4,346.0,,89.0,9.3,0.0,,0,Partially cloudy
Hulu Langat,21/12/2015,07:00:00,24.0,24.0,23.0,94.15,0.0,0,,,1.8,7.0,,89.0,8.0,20.6,0.1,0,Partially cloudy
Hulu Langat,21/12/2015,08:00:00,24.8,24.8,22.9,89.47,0.0,0,,,2.5,20.0,1011.7,89.0,9.0,139.4,0.5,1,Partially cloudy
Hulu Langat,21/12/2015,09:00:00,27.0,29.8,23.3,80.37,0.0,0,,,5.5,70.0,,89.0,10.0,296.9,1.1,3,Partially cloudy
Hulu Langat,21/12/2015,10:00:00,29.0,33.9,24.3,75.95,0.0,0,,,4.3,353.0,,89.0,10.0,426.0,1.5,4,Partially cloudy
Hulu Langat,21/12/2015,11:00:00,30.0,34.6,23.5,68.18,0.0,0,,,4.9,340.0,1012.8,89.0,11.7,442.8,1.6,4,Partially cloudy
Hulu Langat,21/12/2015,12:00:00,31.7,37.1,23.7,62.61,0.0,0,,,3.0,243.0,,89.0,10.0,409.9,1.5,4,Partially cloudy
Hulu Langat,21/12/2015,13:00:00,32.0,37.1,23.3,60.23,0.0,0,,,4.2,263.0,,89.0,10.0,398.6,1.4,4,Partially cloudy
Hulu Langat,21/12/2015,14:00:00,31.9,36.7,23.1,59.78,0.0,0,,,9.3,264.0,1010.6,89.0,11.0,364.5,1.3,4,Partially cloudy
Hulu Langat,21/12/2015,15:00:00,32.0,37.9,24.0,62.68,0.0,0,,,17.2,240.0,,89.0,10.0,310.1,1.1,3,Partially cloudy
Hulu Langat,21/12/2015,16:00:00,31.7,37.5,24.0,63.9,0.0,0,,,18.0,260.0,,89.0,10.0,245.7,0.9,2,Partially cloudy
Hulu Langat,21/12/2015,17:00:00,30.9,35.4,23.1,63.47,0.0,0,,,16.6,273.0,1008.8,89.0,10.3,157.4,0.6,2,Partially cloudy
Hulu Langat,21/12/2015,18:00:00,30.0,34.4,23.3,67.51,0.0,0,,,11.2,287.0,,89.0,9.3,47.9,0.2,0,Partially cloudy
Hulu Langat,21/12/2015,19:00:00,29.0,33.0,23.3,71.52,0.0,0,,,5.4,350.0,,89.0,10.0,0.4,0.0,0,Partially cloudy
Hulu Langat,21/12/2015,20:00:00,28.2,32.0,23.6,75.83,0.0,0,,,7.3,10.0,1011.0,89.0,10.7,0.0,,0,Partially cloudy
Hulu Langat,21/12/2015,21:00:00,27.7,30.7,23.0,75.75,0.0,0,,,5.5,57.0,,89.0,10.0,0.0,,0,Partially cloudy
Hulu Langat,21/12/2015,22:00:00,27.0,30.1,24.0,83.68,0.0,0,,,1.2,340.0,,89.0,10.0,0.0,,0,Partially cloudy
Hulu Langat,21/12/2015,23:00:00,26.9,29.7,23.8,83.24,0.0,0,,,2.4,333.0,1013.1,89.0,10.0,0.0,,0,Partially cloudy
Hulu Langat,22/12/2015,00:00:00,26.0,26.0,24.0,88.76,0.0,0,,,1.8,15.0,,89.0,10.0,0.0,,0,Partially cloudy
Hulu Langat,22/12/2015,01:00:00,26.0,26.0,24.0,88.76,0.0,0,,,3.7,20.0,,89.0,9.7,0.0,,0,Partially cloudy
Hulu Langat,22/12/2015,02:00:00,25.6,25.6,23.9,90.07,0.0,0,,55.4,1.8,10.0,1012.4,89.0,9.3,0.0,,0,Partially cloudy
Hulu Langat,22/12/2015,03:00:00,25.7,25.7,23.0,85.22,0.0,0,,,4.2,346.0,,89.0,9.3,0.0,,0,Partially cloudy
Hulu Langat,22/12/2015,04:00:00,25.0,25.0,23.7,92.34,0.0,0,,,1.2,5.0,,89.0,9.3,0.0,,0,Partially cloudy
Hulu Langat,22/12/2015,05:00:00,24.9,24.9,23.6,92.41,0.0,0,,,3.6,356.0,1011.0,89.0,9.3,0.0,,0,Partially cloudy
Hulu Langat,22/12/2015,06:00:00,24.3,24.3,23.0,92.3,0.0,0,,,1.8,15.0,,89.0,9.3,0.0,,0,Partially cloudy
Hulu Langat,22/12/2015,07:00:00,24.3,24.3,23.0,92.3,0.0,0,,,2.5,25.0,,89.0,7.0,25.3,0.1,0,Partially cloudy
Hulu Langat,22/12/2015,08:00:00,24.8,24.8,23.1,89.93,0.0,0,,,2.4,3.0,1012.1,89.0,6.3,150.2,0.5,2,Partially cloudy
Hulu Langat,22/12/2015,09:00:00,27.0,30.1,24.0,83.68,0.0,0,,,3.7,17.0,,89.0,8.7,247.3,0.9,2,Partially cloudy
Hulu Langat,22/12/2015,10:00:00,29.0,33.6,24.0,74.47,0.0,0,,,7.3,7.0,,89.0,10.0,351.0,1.3,4,Partially cloudy
Hulu Langat,22/12/2015,11:00:00,30.6,36.1,24.1,68.45,0.0,0,,,11.2,330.0,1013.7,89.0,10.7,506.4,1.8,5,Partially cloudy
Hulu Langat,22/12/2015,12:00:00,31.0,36.9,24.3,67.71,0.0,0,,,10.0,317.0,,89.0,10.0,645.3,2.3,6,Partially cloudy
Hulu Langat,22/12/2015,13:00:00,32.3,38.0,23.7,60.27,0.0,0,,,9.9,317.0,,89.0,10.0,655.5,2.4,7,Partially cloudy
Hulu Langat,22/12/2015,14:00:00,32.6,38.7,24.0,60.49,0.0,0,,,14.2,273.0,1011.2,89.0,11.3,575.0,2.1,6,Partially cloudy
Hulu Langat,22/12/2015,15:00:00,31.3,37.4,24.3,66.45,0.0,0,,,18.6,267.0,,89.0,10.0,457.4,1.6,5,Partially cloudy
Hulu Langat,22/12/2015,16:00:00,31.3,37.4,24.3,66.45,0.0,0,,,16.0,270.0,,89.0,10.0,319.1,1.1,3,Partially cloudy
Hulu Langat,22/12/2015,17:00:00,31.4,37.8,24.6,66.96,0.0,0,,,17.2,287.0,1009.0,89.0,11.7,159.6,0.6,2,Partially cloudy
Hulu Langat,22/12/2015,18:00:00,31.0,36.5,24.0,66.38,0.0,0,,,15.9,290.0,,89.0,10.0,47.3,0.2,0,Partially cloudy
Hulu Langat,22/12/2015,19:00:00,30.0,35.8,24.7,73.17,0.0,0,,,11.2,283.0,,89.0,10.0,0.4,0.0,0,Partially cloudy
Hulu Langat,22/12/2015,20:00:00,28.8,34.1,24.9,79.82,0.0,0,,,7.6,277.0,1010.7,89.0,10.0,0.0,,0,Partially cloudy
Hulu Langat,22/12/2015,21:00:00,28.0,32.7,25.0,83.79,0.0,0,,,6.8,317.0,,89.0,9.3,0.0,,0,Partially cloudy
Hulu Langat,22/12/2015,22:00:00,28.0,32.7,25.0,83.79,0.0,0,,,4.2,300.0,,89.0,9.3,0.0,,0,Partially cloudy
Hulu Langat,22/12/2015,23:00:00,27.7,32.0,25.0,85.34,0.0,0,,,5.4,307.0,1013.6,89.0,8.7,0.0,,0,Partially cloudy
Hulu Langat,23/12/2015,00:00:00,27.7,32.0,25.0,85.42,0.0,0,,,5.4,310.0,,89.0,8.7,0.0,,0,Partially cloudy
Hulu Langat,23/12/2015,01:00:00,27.0,30.6,25.0,88.84,0.0,0,,,5.4,307.0,,89.0,8.7,0.0,,0,Partially cloudy
Hulu Langat,23/12/2015,02:00:00,27.0,30.5,24.8,88.13,0.0,0,,,4.2,327.0,1013.3,89.0,8.7,0.0,,0,Partially cloudy
Hulu Langat,23/12/2015,03:00:00,26.6,26.6,25.0,90.59,0.1,100,rain,,4.2,333.0,,88.0,8.7,0.0,,0,"Rain, Partially cloudy"
Hulu Langat,23/12/2015,04:00:00,26.3,26.3,24.3,88.78,0.0,0,,,4.9,296.0,,89.0,8.7,0.0,,0,Partially cloudy
Hulu Langat,23/12/2015,05:00:00,26.6,26.6,24.1,86.34,0.0,0,,,2.4,320.0,1011.2,89.0,7.7,0.0,,0,Partially cloudy
Hulu Langat,23/12/2015,06:00:00,26.0,26.0,24.0,88.76,0.0,0,,,1.8,333.0,,89.0,8.3,0.0,,0,Partially cloudy
Hulu Langat,23/12/2015,07:00:00,26.0,26.0,24.0,88.76,0.0,0,,,0.6,10.0,,89.0,8.7,11.7,0.0,0,Partially cloudy
Hulu Langat,23/12/2015,08:00:00,26.1,26.1,24.8,92.4,0.0,0,,,3.0,316.0,1012.8,89.0,7.3,69.3,0.2,1,Partially cloudy
Hulu Langat,23/12/2015,09:00:00,28.0,32.7,25.0,83.79,0.0,0,,,4.2,336.0,,89.0,7.3,144.2,0.5,1,Partially cloudy
Hulu Langat,23/12/2015,10:00:00,29.0,34.9,25.3,80.63,0.0,0,,,8.7,324.0,,89.0,9.7,228.7,0.8,2,Partially cloudy
Hulu Langat,23/12/2015,11:00:00,30.0,35.6,24.4,71.92,0.0,0,,,13.6,310.0,1013.4,89.0,11.7,325.9,1.2,3,Partially cloudy
Hulu Langat,23/12/2015,12:00:00,31.0,36.9,24.3,67.71,0.0,0,,,15.4,307.0,,89.0,10.0,402.5,1.4,4,Partially cloudy
Hulu Langat,23/12/2015,13:00:00,31.7,37.9,24.3,65.18,0.0,0,,,15.4,313.0,,89.0,10.0,435.8,1.6,4,Partially cloudy
Hulu Langat,23/12/2015,14:00:00,32.7,39.0,24.2,61.17,0.0,0,,,15.4,317.0,1010.9,89.0,12.7,438.1,1.6,4,Partially cloudy
Hulu Langat,23/12/2015,15:00:00,32.7,38.8,24.0,60.39,0.0,0,,,13.0,300.0,,89.0,10.0,370.6,1.3,4,Partially cloudy
Hulu Langat,23/12/2015,16:00:00,33.0,40.6,25.0,62.93,0.0,0,,,16.0,280.0,,89.0,10.0,257.0,0.9,3,Partially cloudy
Hulu Langat,23/12/2015,17:00:00,32.8,37.2,22.5,54.78,0.0,0,,,16.6,293.0,1009.0,89.0,12.7,148.9,0.5,1,Partially cloudy
Hulu Langat,23/12/2015,18:00:00,32.0,37.9,24.0,62.71,0.0,0,,,13.6,290.0,,89.0,10.0,47.3,0.2,0,Partially cloudy
Hulu Langat,23/12/2015,19:00:00,30.3,35.6,24.0,68.97,0.0,0,,,12.4,277.0,,89.0,10.0,0.4,0.0,0,Partially cloudy
Hulu Langat,23/12/2015,20:00:00,29.0,33.9,24.4,76.2,0.0,0,,,6.1,283.0,1010.3,89.0,10.7,0.0,,0,Partially cloudy
Hulu Langat,23/12/2015,21:00:00,29.0,34.5,25.0,79.06,0.0,0,,,6.1,293.0,,89.0,10.0,0.0,,0,Partially cloudy
Hulu Langat,23/12/2015,22:00:00,28.0,32.7,25.0,83.79,0.0,0,,,4.2,287.0,,89.0,10.0,0.0,,0,Partially cloudy
Hulu Langat,23/12/2015,23:00:00,27.8,32.4,25.0,84.76,0.0,0,,,3.6,290.0,1012.3,89.0,10.0,0.0,,0,Partially cloudy
Hulu Langat,24/12/2015,00:00:00,27.7,32.0,25.0,85.42,0.0,0,,,6.3,327.0,,89.0,10.0,0.0,,0,Partially cloudy
Hulu Langat,24/12/2015,01:00:00,27.0,30.6,25.0,88.84,0.0,0,,,6.3,320.0,,89.0,8.7,0.0,,0,Partially cloudy
Hulu Langat,24/12/2015,02:00:00,27.0,30.6,24.9,88.57,0.0,0,,,7.5,320.0,1011.9,89.0,8.7,0.0,,0,Partially cloudy
Hulu Langat,24/12/2015,03:00:00,27.0,30.6,25.0,88.84,0.0,0,,,5.7,313.0,,89.0,9.3,0.0,,0,Partially cloudy
Hulu Langat,24/12/2015,04:00:00,27.0,30.6,25.0,88.84,0.0,0,,,2.4,340.0,,89.0,10.0,0.0,,0,Partially cloudy
Hulu Langat,24/12/2015,05:00:00,26.1,26.1,24.6,91.11,0.0,0,,,4.2,343.0,1010.2,89.0,8.7,0.0,,0,Partially cloudy
Hulu Langat,24/12/2015,06:00:00,26.0,26.0,24.3,90.53,0.0,0,,,3.0,333.0,,89.0,9.3,0.0,,0,Partially cloudy
Hulu Langat,24/12/2015,07:00:00,26.0,26.0,24.0,88.76,0.0,0,,,5.5,333.0,,89.0,10.0,16.8,0.1,0,Partially cloudy
Hulu Langat,24/12/2015,08:00:00,26.8,29.9,24.5,87.34,0.0,0,,,4.3,80.0,1012.2,89.0,9.7,103.0,0.4,1,Partially cloudy
Hulu Langat,24/12/2015,09:00:00,28.0,32.7,25.0,83.79,0.0,0,,,3.7,97.0,,89.0,10.0,208.8,0.8,2,Partially cloudy
Hulu Langat,24/12/2015,10:00:00,29.7,35.7,25.0,76.06,0.0,0,,,5.5,23.0,,89.0,10.0,308.8,1.1,3,Partially cloudy
Hulu Langat,24/12/2015,11:00:00,30.6,36.4,24.4,69.6,0.0,0,,,7.9,140.0,1013.7,89.0,10.0,384.1,1.4,4,Partially cloudy
Hulu Langat,24/12/2015,12:00:00,29.7,34.9,24.3,73.11,0.0,0,,,13.6,200.0,,89.0,9.7,443.8,1.6,4,Partially cloudy
Hulu Langat,24/12/2015,13:00:00,29.0,33.6,24.0,74.51,0.0,0,,,4.3,233.0,,89.0,10.0,433.6,1.6,4,Partially cloudy
Hulu Langat,24/12/2015,14:00:00,31.8,38.2,24.4,64.96,0.0,0,,,3.6,350.0,1011.0,89.0,10.7,395.1,1.4,4,Partially cloudy
Hulu Langat,24/12/2015,15:00:00,30.3,35.9,24.3,70.35,0.0,0,,,10.0,337.0,,89.0,10.0,349.0,1.3,3,Partially cloudy
Hulu Langat,24/12/2015,16:00:00,29.3,34.7,24.7,76.01,0.0,0,,,7.3,160.0,,89.0,8.7,266.8,1.0,3,Partially cloudy
Hulu Langat,24/12/2015,17:00:00,28.9,33.6,24.2,75.71,0.0,0,,,5.7,144.0,1009.7,89.0,9.0,140.2,0.5,1,Partially cloudy
Hulu Langat,24/12/2015,18:00:00,28.7,33.6,24.7,78.97,0.0,0,,,4.2,164.0,,89.0,8.4,43.0,0.2,0,Partially cloudy
Hulu Langat,24/12/2015,19:00:00,27.7,31.6,24.3,82.06,0.0,0,,,1.8,50.0,,89.0,8.7,0.3,0.0,0,Partially cloudy
Hulu Langat,24/12/2015,20:00:00,27.2,30.7,24.5,85.45,0.327,100,rain,,1.2,69.0,1011.2,89.0,8.0,0.0,,0,"Rain, Partially cloudy"
Hulu Langat,24/12/2015,21:00:00,26.7,29.7,24.7,88.81,0.0,0,,,1.2,64.0,,89.0,6.0,0.0,,0,Partially cloudy
Hulu Langat,24/12/2015,22:00:00,26.7,29.4,24.0,85.32,0.0,0,,,3.0,56.0,,89.0,6.6,0.0,,0,Partially cloudy
Hulu Langat,24/12/2015,23:00:00,26.5,26.5,24.6,89.4,0.0,0,,,2.4,333.0,1012.9,89.0,6.0,0.0,,0,Partially cloudy
Hulu Langat,25/12/2015,00:00:00,26.0,26.0,25.0,94.23,0.0,0,,,1.2,325.0,,89.0,6.0,0.0,,0,Partially cloudy
Hulu Langat,25/12/2015,01:00:00,25.7,25.7,24.7,94.22,0.0,0,,,0.0,0.0,,89.0,6.0,0.0,,0,Partially cloudy
Hulu Langat,25/12/2015,02:00:00,25.5,25.5,24.1,91.87,0.065,100,rain,,3.0,267.0,1012.6,89.0,6.0,0.0,,0,"Rain, Partially cloudy"
Hulu Langat,25/12/2015,03:00:00,25.0,25.0,24.0,94.19,0.0,0,,,2.4,20.0,,89.0,5.3,0.0,,0,Partially cloudy
Hulu Langat,25/12/2015,04:00:00,25.0,25.0,24.0,94.19,0.0,0,,,3.0,343.0,,89.0,6.0,0.0,,0,Partially cloudy
Hulu Langat,25/12/2015,05:00:00,24.8,24.8,23.9,94.75,0.0,0,,,1.8,3.0,1010.9,89.0,5.3,0.0,,0,Partially cloudy
Hulu Langat,25/12/2015,06:00:00,24.7,24.7,23.7,94.18,0.0,0,,,1.2,15.0,,89.0,5.0,0.0,,0,Partially cloudy
Hulu Langat,25/12/2015,07:00:00,25.0,25.0,23.7,92.34,0.0,0,,,6.1,330.0,,89.0,5.0,14.7,0.1,0,Partially cloudy
Hulu Langat,25/12/2015,08:00:00,25.0,25.0,23.8,93.08,0.0,0,,,6.7,353.0,1012.3,89.0,8.0,96.8,0.3,1,Partially cloudy
Hulu Langat,25/12/2015,09:00:00,27.0,30.1,24.0,83.68,0.0,0,,,4.9,13.0,,89.0,8.7,188.9,0.7,2,Partially cloudy
Hulu Langat,25/12/2015,10:00:00,29.0,33.6,24.0,74.47,0.0,0,,,10.0,333.0,,89.0,9.3,275.4,1.0,3,Partially cloudy
Hulu Langat,25/12/2015,11:00:00,30.7,36.8,24.6,69.73,0.0,0,,,6.1,316.0,1013.0,87.4,11.0,374.8,1.3,4,Partially cloudy
Hulu Langat,25/12/2015,12:00:00,31.7,37.9,24.3,65.18,0.0,0,,,5.4,266.0,,89.0,10.0,442.3,1.6,4,Partially cloudy
Hulu Langat,25/12/2015,13:00:00,32.7,39.2,24.3,61.59,0.0,0,,,5.4,210.0,,89.0,10.0,450.4,1.6,5,Partially cloudy
Hulu Langat,25/12/2015,14:00:00,33.6,40.5,24.4,58.62,0.0,0,,,9.3,170.0,1010.3,87.4,11.3,387.8,1.4,4,Partially cloudy
Hulu Langat,25/12/2015,15:00:00,31.7,39.2,25.3,69.23,0.0,0,,,10.5,103.0,,89.0,6.6,307.5,1.1,3,Partially cloudy
Hulu Langat,25/12/2015,16:00:00,27.3,30.1,23.0,77.31,0.0,0,,,11.8,227.0,,89.0,7.3,215.2,0.8,2,Partially cloudy
Hulu Langat,25/12/2015,17:00:00,25.8,25.8,23.2,85.78,0.0,0,,,7.9,193.0,1008.8,89.0,9.3,128.4,0.5,1,Partially cloudy
Hulu Langat,25/12/2015,18:00:00,26.3,26.3,23.7,85.28,0.0,0,,,3.0,63.0,,89.0,8.7,46.0,0.2,0,Partially cloudy
Hulu Langat,25/12/2015,19:00:00,25.3,25.3,24.0,92.36,0.0,0,,,4.9,346.0,1013.0,89.0,8.7,0.4,0.0,0,Partially cloudy
Hulu Langat,25/12/2015,20:00:00,25.3,25.3,23.9,91.97,2.673,100,rain,,4.9,66.0,1011.0,96.4,6.3,0.0,,0,"Rain, Overcast"
Hulu Langat,25/12/2015,21:00:00,25.3,25.3,24.0,92.36,0.0,0,,,4.2,134.0,,89.0,9.3,0.0,,0,Partially cloudy
Hulu Langat,25/12/2015,22:00:00,25.3,25.3,24.0,92.36,0.0,0,,,2.4,330.0,,89.0,6.7,0.0,,0,Partially cloudy
Hulu Langat,25/12/2015,23:00:00,25.4,25.4,24.4,94.17,0.0,0,,,2.5,20.0,1012.4,89.0,7.0,0.0,,0,Partially cloudy
Hulu Langat,26/12/2015,00:00:00,26.0,26.0,24.0,88.76,0.0,0,,,3.1,20.0,,89.0,7.0,0.0,,0,Partially cloudy
Hulu Langat,26/12/2015,01:00:00,25.3,25.3,24.0,92.36,0.0,0,,,3.0,6.0,,89.0,6.7,0.0,,0,Partially cloudy
Hulu Langat,26/12/2015,02:00:00,25.4,25.4,24.4,94.16,2.02,100,rain,,3.7,360.0,1011.5,89.0,6.7,0.0,,0,"Rain, Partially cloudy"
Hulu Langat,26/12/2015,03:00:00,26.0,26.0,23.7,87.01,0.0,0,,,5.5,160.0,,89.0,7.3,0.0,,0,Partially cloudy
Hulu Langat,26/12/2015,04:00:00,25.7,25.7,23.7,88.79,0.0,0,,,2.5,45.0,,89.0,7.3,0.0,,0,Partially cloudy
Hulu Langat,26/12/2015,05:00:00,25.4,25.4,24.0,92.18,0.0,0,,,1.8,23.0,1010.1,89.0,7.3,0.0,,0,Partially cloudy
Hulu Langat,26/12/2015,06:00:00,25.3,25.3,23.7,90.54,0.0,0,,,1.8,35.0,,89.0,7.3,0.0,,0,Partially cloudy
Hulu Langat,26/12/2015,07:00:00,25.0,25.0,23.7,92.34,0.0,0,,,5.4,224.0,,89.0,7.3,20.1,0.1,0,Partially cloudy
Hulu Langat,26/12/2015,08:00:00,25.4,25.4,23.5,88.77,0.0,0,,,2.5,45.0,1011.8,89.0,8.7,142.4,0.5,1,Partially cloudy
Hulu Langat,26/12/2015,09:00:00,27.3,30.9,24.3,83.76,0.0,0,,,4.3,77.0,,89.0,10.0,336.4,1.2,3,Partially cloudy
Hulu Langat,26/12/2015,10:00:00,29.0,32.2,22.3,67.32,0.0,0,,,9.7,30.0,,89.0,10.0,543.3,2.0,5,Partially cloudy
Hulu Langat,26/12/2015,11:00:00,31.0,34.8,22.3,60.17,0.0,0,,,11.1,33.0,1012.5,89.0,10.6,713.3,2.6,7,Partially cloudy
Hulu Langat,26/12/2015,12:00:00,32.0,35.5,21.7,54.42,0.0,0,,,13.6,63.0,,89.0,10.0,818.8,2.9,8,Partially cloudy
Hulu Langat,26/12/2015,13:00:00,33.0,36.7,21.7,51.44,0.0,0,,,12.3,70.0,,89.0,10.0,848.8,3.1,8,Partially cloudy
Hulu Langat,26/12/2015,14:00:00,33.5,37.4,21.7,49.91,0.0,0,,,13.6,97.0,1010.5,89.0,11.7,818.8,2.9,8,Partially cloudy
Hulu Langat,26/12/2015,15:00:00,33.3,37.1,21.7,50.49,0.0,0,,,10.4,130.0,,89.0,10.0,711.0,2.6,7,Partially cloudy
Hulu Langat,26/12/2015,16:00:00,33.7,37.2,21.3,48.55,0.0,0,,,8.6,47.0,,89.0,10.0,537.8,1.9,5,Partially cloudy
Hulu Langat,26/12/2015,17:00:00,33.6,39.1,23.2,54.9,0.0,0,,,12.4,187.0,1008.2,89.0,11.7,293.4,1.1,3,Partially cloudy
Hulu Langat,26/12/2015,18:00:00,32.0,36.4,22.7,57.88,0.0,0,,,10.4,36.0,,89.0,10.0,89.6,0.3,1,Partially cloudy
Hulu Langat,26/12/2015,19:00:00,31.7,34.8,21.3,54.34,0.0,0,,,7.3,67.0,,89.0,10.0,0.7,0.0,0,Partially cloudy
Hulu Langat,26/12/2015,20:00:00,29.4,33.2,22.8,67.38,0.0,0,,,9.9,140.0,1010.6,87.4,10.0,0.0,,0,Partially cloudy
Hulu Langat,26/12/2015,21:00:00,28.3,32.0,23.3,74.4,0.0,0,,,7.3,134.0,,89.0,10.0,0.0,,0,Partially cloudy
Hulu Langat,26/12/2015,22:00:00,28.0,31.5,23.3,75.85,0.0,0,,,3.7,93.0,,89.0,9.3,0.0,,0,Partially cloudy
Hulu Langat,26/12/2015,23:00:00,27.0,29.8,23.4,80.65,0.0,0,,,1.8,40.0,1013.1,89.0,9.3,0.0,,0,Partially cloudy
Hulu Langat,27/12/2015,00:00:00,26.0,26.0,22.0,78.64,0.0,0,,,1.2,24.0,,89.0,9.3,0.0,,0,Partially cloudy
Hulu Langat,27/12/2015,01:00:00,26.0,26.0,22.0,78.64,0.0,0,,,3.0,47.0,,89.0,9.3,0.0,,0,Partially cloudy
Hulu Langat,27/12/2015,02:00:00,25.4,25.4,21.9,81.01,0.0,0,,,4.3,20.0,1012.9,87.4,9.3,0.0,,0,Partially cloudy
Hulu Langat,27/12/2015,03:00:00,25.3,25.3,22.0,81.83,0.0,0,,,4.3,30.0,,89.0,9.3,0.0,,0,Partially cloudy
Hulu Langat,27/12/2015,04:00:00,24.7,24.7,21.3,81.75,0.0,0,,,6.1,350.0,,89.0,9.3,0.0,,0,Partially cloudy
Hulu Langat,27/12/2015,05:00:00,24.5,24.5,21.8,84.97,0.0,0,,,2.5,35.0,1011.3,89.0,9.3,0.0,,0,Partially cloudy
Hulu Langat,27/12/2015,06:00:00,23.3,23.3,22.0,92.25,0.0,0,,,0.0,0.0,,89.0,10.0,0.0,,0,Partially cloudy
Hulu Langat,27/12/2015,07:00:00,23.0,23.0,22.0,94.11,0.0,0,,,0.6,310.0,,89.0,10.0,39.8,0.1,0,Partially cloudy
Hulu Langat,27/12/2015,08:00:00,23.4,23.4,21.9,91.23,0.0,0,,,1.2,69.0,1012.8,84.1,11.2,248.4,0.9,2,Partially cloudy
Hulu Langat,27/12/2015,09:00:00,27.3,29.7,22.0,72.72,0.0,0,,,4.2,170.0,,89.0,10.0,484.4,1.7,5,Partially cloudy
Hulu Langat,27/12/2015,10:00:00,29.3,32.7,22.3,66.04,0.0,0,,,9.7,10.0,,89.0,10.0,690.8,2.5,7,Partially cloudy
Hulu Langat,27/12/2015,11:00:00,30.4,34.2,22.4,62.31,0.0,0,,,8.2,346.0,1014.4,89.0,12.7,836.5,3.0,8,Partially cloudy
Hulu Langat,27/12/2015,12:00:00,32.0,36.1,22.3,56.69,0.0,0,,35.3,9.9,10.0,,89.0,10.0,916.5,3.3,9,Partially cloudy
Hulu Langat,27/12/2015,13:00:00,33.0,37.7,22.7,54.67,0.0,0,,,9.9,6.0,,89.0,10.0,919.5,3.3,9,Partially cloudy
Hulu Langat,27/12/2015,14:00:00,33.4,38.1,22.6,53.24,0.0,0,,,4.9,57.0,1012.2,89.0,13.7,787.8,2.8,8,Partially cloudy
Hulu Langat,27/12/2015,15:00:00,33.0,37.7,22.7,54.67,0.0,0,,,5.4,110.0,,89.0,10.0,540.8,1.9,5,Partially cloudy
Hulu Langat,27/12/2015,16:00:00,31.7,37.1,23.7,62.61,0.0,0,,,16.0,210.0,,89.0,10.0,344.8,1.2,3,Partially cloudy
Hulu Langat,27/12/2015,17:00:00,30.8,36.6,24.2,67.91,0.0,0,,,13.6,224.0,1010.7,89.0,13.0,154.1,0.6,2,Partially cloudy
Hulu Langat,27/12/2015,18:00:00,31.3,37.4,24.3,66.41,0.0,0,,,10.6,243.0,,89.0,10.0,40.4,0.1,0,Partially cloudy
Hulu Langat,27/12/2015,19:00:00,29.7,34.0,23.3,68.81,0.0,0,,,11.2,277.0,,89.0,10.0,0.2,0.0,0,Partially cloudy
Hulu Langat,27/12/2015,20:00:00,29.2,33.6,23.6,71.82,0.0,0,,,5.1,328.0,1012.8,96.4,7.3,0.0,,0,Overcast
Hulu Langat,27/12/2015,21:00:00,26.0,26.0,24.0,88.81,0.0,0,,,8.2,107.0,,96.4,7.3,0.0,,0,Overcast
Hulu Langat,27/12/2015,22:00:00,26.3,26.3,24.0,87.04,0.0,0,,,5.5,81.0,,89.0,10.0,0.0,,0,Partially cloudy
Hulu Langat,27/12/2015,23:00:00,26.1,26.1,23.9,87.45,0.0,0,,,3.0,336.0,1014.7,89.0,8.0,0.0,,0,Partially cloudy
